Keyword,Severity,Confidence,OWASP,CVSS,Remediation,File,Line,Content
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2579,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2587,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2595,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2603,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2611,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2619,"""content"": ""ERROR Default credentials detected admin:admin"""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2627,"""content"": ""ERROR Default credentials detected admin:admin"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2656,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2664,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2672,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2680,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2688,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2696,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2704,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2712,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2720,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2728,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2736,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2744,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
pickle_loads,UNKNOWN,MEDIUM,A08: Software and Data Integrity Failures,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2752,"""content"": ""ERROR Unsafe deserialization: pickle.loads(user_data)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2781,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2789,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2797,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2805,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2813,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2821,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2829,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2837,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2845,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2853,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2861,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2869,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
eval_usage,UNKNOWN,MEDIUM,A03: Injection,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2877,"""content"": ""CRITICAL Dangerous eval detected: eval(user_input)"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2906,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2914,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2922,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2930,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2938,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2946,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2954,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2962,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2970,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2978,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2986,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,2994,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
powershell,UNKNOWN,HIGH,A05: Security Misconfiguration,9.5,Review command and restrict execution policy.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3002,"""content"": ""ALERT powershell.exe -ExecutionPolicy Bypass"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3406,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3414,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3422,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3430,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3438,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3446,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3454,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3462,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3470,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3478,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3486,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3494,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
debug_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3502,"""content"": ""WARN Debug endpoint exposed: /debug/config"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3656,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3664,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3672,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3680,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3688,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3696,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3704,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3712,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3720,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3728,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3736,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3744,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
ip_address,UNKNOWN,LOW,A05: Security Misconfiguration,2.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3752,"""content"": ""INFO User login success user=alice ip=10.0.0.5"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3781,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3789,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3797,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3805,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3813,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3821,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3829,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3837,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3845,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3853,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3861,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3869,"""content"": ""INFO Contact admin@test.com immediately"""
email,UNKNOWN,LOW,A02: Cryptographic Failures,3.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3877,"""content"": ""INFO Contact admin@test.com immediately"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3906,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3914,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3922,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3930,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3938,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3946,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3954,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3962,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3970,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3978,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3986,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,3994,"""content"": ""INFO Request made to /api/users/profile"""
api_endpoint,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4002,"""content"": ""INFO Request made to /api/users/profile"""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4148,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4156,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4164,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4172,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4180,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4188,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4196,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4204,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4212,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4220,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4228,"""content"": ""\""content\"": \""Password found: password123\"""""
weak_password,UNKNOWN,MEDIUM,A07: Identification and Authentication Failures,6.5,Enforce strong password policies.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4236,"""content"": ""\""content\"": \""Password found: password123\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4265,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4273,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4281,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4289,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4297,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4305,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4313,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
default_credentials,UNKNOWN,MEDIUM,A05: Security Misconfiguration,5.0,Review finding and remediate appropriately.,/Users/davidionclarksr./python-projects/secure-scan/data/vulnerability_history.json,4321,"""content"": ""\""content\"": \""Default credentials detected: admin:admin\"""""
